Announce Date,Reference_Year,Ticker,Acquirer Name,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,Deal Status,Acquirer_GHG_Emissions,Annual_Sales,Carbon_Intensity,Target_Classification,Acquirer_Classification,Announce_Date_DT,status,ticker,T_minus_3_Date,T_minus_3_Price,T_plus_3_Date,T_plus_3_Price,Percent_Return
2018-01-02,2017,AROC,Archrock Inc,Archrock Partners LP,,584.85,4.38,Completed,14403.5528,794.655,18.1255,Neutral,Green,2018-01-02,Success,AROC,2017-12-29,6.86,2018-01-05,6.31,-8.1
2017-12-12,2016,OIS,Oil States International Inc,GEODynamics Inc,"Management Group,Private Investor,Lime Rock Partners LLC (Fund: Lime Rock Partners IV LP),Lime Rock Partners LLC (Fund: Lime Rock Partners V LP)",519.22,,Completed,10500.49598,694.444,15.7305,Neutral,Green,2017-12-12,Success,OIS,2017-12-08,23.2,2017-12-15,25.5,9.91
2017-12-11,2016,CHRD,Chord Energy Corp,Permian Assets/Forge Energy LLC,Forge Energy LLC,946.0,,Completed,278103.3088,826.642,154.7814,Neutral,Brown,2017-12-11,Success,CHRD,2017-12-07,6.32,2017-12-14,5.22,-17.51
2017-12-11,2016,GLW,Corning Inc,Communication Markets Division,3M Co,900.0,,Completed,330286.1375,9390.0,35.1742,Neutral,Brown,2017-12-11,Success,GLW,2017-12-07,25.82,2017-12-14,25.88,0.25
2017-12-11,2016,NVAX,NOV Inc,Vallourec Drilling Products USA Inc,Vallourec SA,63.0,,Completed,339.4548351,15.353,22.11,Brown,Green,2017-12-11,Success,NVAX,2017-12-07,28.2,2017-12-14,26.6,-5.67
2017-12-11,2016,SEI,Solaris Energy Infrastructure,Railtronix LLC,,,,Completed,330.35564,18.157,18.1944,Brown,Green,2017-12-11,Success,SEI,2017-12-07,12.0,2017-12-14,13.74,14.48
2017-12-06,2016,DUK,Duke Energy Corp,REC Solar Commercial Corp,,,,Completed,97942420.64,22743.0,5571.7764,Green,Brown,2017-12-06,Success,DUK,2017-12-01,65.68,2017-12-11,65.41,-0.41
2017-12-05,2016,WKC,World Kinect Corp,Ondemand Energy Inc,,,,Completed,545310.2429,27015.8,20.1849,Brown,Green,2017-12-05,Success,WKC,2017-12-01,24.81,2017-12-08,24.06,-3.03
2017-11-08,2016,DK,Delek US Holdings Inc,Alon USA Partners LP,,148.62,1.77,Completed,1079759.362,4197.9,257.2142,Brown,Brown,2017-11-08,Success,DK,2017-11-03,21.97,2017-11-13,21.62,-1.59
2017-10-31,2016,NPKI,NPK International Inc,Well Service Group Inc,,75.0,,Completed,7918.600173,471.496,16.7946,Brown,Green,2017-10-31,Success,NPKI,2017-10-27,9.2,2017-11-03,9.45,2.72
2017-10-30,2016,VST,Vistra Corp,Dynegy Inc,,10515.44,15.33,Completed,52283283.24,5164.0,10124.5707,Neutral,Brown,2017-10-30,Success,VST,2017-10-26,17.59,2017-11-02,16.42,-6.69
2017-10-26,2016,XIFR,XPLR Infrastructure LP,4 Renewable energy assets,NextEra Energy Inc,1271.0,,Completed,25553.44641,772.0,5.287,Green,Green,2017-10-26,Success,XIFR,2017-10-20,27.89,2017-10-30,25.88,-7.21
2017-10-18,2016,XOM,Exxon Mobil Corp,crude oil terminal/Wink,Genesis Energy LP,,,Completed,120041438.1,200628.0,598.3284,Brown,Brown,2017-10-18,Success,XOM,2017-10-13,58.19,2017-10-23,58.77,1.01
2017-10-03,2016,PEG,Public Service Enterprise Group Inc,10.6 MWs-dc facility,Solar Liberty Energy Systems Inc,25.0,,Completed,14037604.05,9061.0,1500.3621,Neutral,Brown,2017-10-03,Success,PEG,2017-09-29,35.85,2017-10-06,36.89,2.92
2017-10-02,2016,WKC,World Kinect Corp,Orchard Holdings Group LLC,Sureserve Group PLC,16.46,,Completed,545310.2429,27015.8,20.1849,Neutral,Green,2017-10-02,Success,WKC,2017-09-28,29.69,2017-10-05,32.28,8.75
2017-09-25,2016,AMSC,American Superconductor Corp,Infinia Technology Corp,"Private Investor,Qnergy Inc",0.1,,Completed,110671.8442,96.023,1152.5556,Neutral,Brown,2017-09-25,Success,AMSC,2017-09-21,4.11,2017-09-28,4.29,4.38
2017-09-18,2016,ITRI,Itron Inc,Itron Networked Solutions Inc,,752.6,,Completed,5193.0198,2013.186,2.5795,Neutral,Green,2017-09-18,Success,ITRI,2017-09-14,72.0,2017-09-21,75.85,5.35
2017-09-08,2016,ALE,ALLETE Inc,Tonka Water Conditioning LLC,,,,Completed,7644669.672,1339.7,8639.0694,Neutral,Brown,2017-09-08,Success,ALE,2017-09-01,57.96,2017-09-11,59.17,2.09
2017-09-05,2016,PTEN,Patterson-UTI Energy Inc,MS Directional LLC,"Denham Capital Management LP (Fund: Denham Commodity Partners Fund V LP),NGP Energy Capital Management LLC (Fund: NGP Natural Resources X LP)",262.0,,Completed,90235.61711,915.866,105.9872,Neutral,Brown,2017-09-05,Success,PTEN,2017-09-01,13.87,2017-09-08,14.81,6.78
2017-09-01,2016,MPLX,MPLX LP,Certain terminal pipeline & storage assets,Marathon Petroleum Corp,1050.0,,Completed,305794.1672,3028.0,87.7545,Brown,Brown,2017-09-01,Success,MPLX,2017-08-28,16.39,2017-09-05,16.61,1.34
2017-08-28,2016,FET,Forum Energy Technologies Inc,Global Tubing LLC,Quantum Energy Partners LLC,237.0,,Completed,7947.946342,587.635,13.5253,Neutral,Green,2017-08-28,Success,FET,2017-08-24,207.0,2017-08-31,232.0,12.08
2017-08-23,2016,CPK,Chesapeake Utilities Corp,Propane operating assets/Chipola,CPGC Enterprises Inc,,,Completed,99679.31421,498.86,199.8142,Neutral,Brown,2017-08-23,Success,CPK,2017-08-18,68.57,2017-08-28,69.48,1.33
2017-08-14,2016,NBR,Nabors Industries Ltd,Tesco Corp,,162.23,,Completed,237228.7389,2227.839,106.4838,Neutral,Brown,2017-08-14,Success,NBR,2017-08-10,311.29,2017-08-17,290.26,-6.75
2017-08-03,2016,D,Dominion Energy Inc,2 5-megawatt solar facilities,TotalEnergies SE,,,Completed,32679003.94,11737.0,2673.0816,Green,Brown,2017-08-03,Success,D,2017-07-28,54.82,2017-08-07,55.48,1.21
2017-08-03,2016,CPK,Chesapeake Utilities Corp,Utilities asset/Western Pennsylvania,ARM Energy Management LLC,,,Completed,99679.31421,498.86,199.8142,Brown,Brown,2017-08-03,Success,CPK,2017-07-28,67.27,2017-08-07,68.44,1.74
2017-08-03,2016,D,Dominion Energy Inc,2 Solar Power Plants/Fremont & Moorings,Total Holdings SAS,,,Completed,32679003.94,11737.0,2673.0816,Green,Brown,2017-08-03,Success,D,2017-07-28,54.82,2017-08-07,55.48,1.21
2017-07-21,2016,PWR,Quanta Services Inc,"Stronghold Ltd,Stronghold Specialty Ltd",,448.78,,Completed,179492.277,7651.319,25.6389,Brown,Brown,2017-07-21,Success,PWR,2017-07-17,33.19,2017-07-24,33.01,-0.56
2017-07-20,2016,TDY,Teledyne Technologies Inc,Scientific Systems Inc,,31.3,,Completed,52704.87145,2298.1,22.9341,Neutral,Green,2017-07-20,Success,TDY,2017-07-14,134.38,2017-07-24,136.63,1.67
2017-07-18,2016,WTTR,Select Water Solutions Inc,Rockwater Energy Solutions Inc,,452.99,,Completed,28365.28712,302.399,93.8009,Neutral,Brown,2017-07-18,Success,WTTR,2017-07-14,11.16,2017-07-21,13.78,23.53
2017-07-10,2016,GTY,Getty Realty Corp,38 fee simple & 4 leasehold properties,Applegreen PLC,70.1,,Completed,1598.861571,115.271,13.8705,Neutral,Green,2017-07-10,Success,GTY,2017-07-06,16.87,2017-07-13,15.5,-8.12
2017-07-06,2016,VST,Vistra Corp,Power Plant/TX,,350.0,,Completed,52283283.24,5164.0,10124.5707,Neutral,Brown,2017-07-06,Success,VST,2017-06-30,14.42,2017-07-10,14.1,-2.2
2017-07-05,2016,FET,Forum Energy Technologies Inc,Multilift Inc,Pelican Energy Partners LP,39.4,,Completed,7947.946342,587.635,13.5253,Neutral,Green,2017-07-05,Success,FET,2017-06-30,312.0,2017-07-10,298.0,-4.49
2017-07-05,2016,HAL,Halliburton Co,Summit Esp LLC,,,,Completed,885363.8752,15887.0,55.7288,Neutral,Brown,2017-07-05,Success,HAL,2017-06-30,36.88,2017-07-10,36.54,-0.91
2017-07-03,2016,NGL,NGL Energy Partners LP,Propane Services LLC,Strength Capital Partners LLC,,,Completed,13.07524183,11742.11,0.0011,Neutral,Green,2017-07-03,Success,NGL,2017-06-29,8.34,2017-07-06,8.65,3.72
2017-06-30,2016,SHEL,Shell PLC,MP2 Energy IL LLC,,,,Completed,35213155.0,233591.0,271.7385,Brown,Brown,2017-06-30,Success,SHEL,2017-06-26,36.74,2017-07-03,37.59,2.31
2017-06-26,2016,ALTO,Alto Ingredients Inc,Illinois Corn Processing LLC,,76.0,,Completed,300372.7021,1624.758,184.8723,Neutral,Brown,2017-06-26,Success,ALTO,2017-06-22,5.85,2017-06-29,6.2,5.98
2017-06-19,2016,EQT,EQT Corp,EQT RE Merger Sub Inc,,6456.71,11.19,Completed,593316.4072,1913.338,258.5549,Brown,Brown,2017-06-19,Success,EQT,2017-06-15,29.23,2017-06-22,26.36,-9.83
2017-06-19,2016,OXY,Occidental Petroleum Corp,Enhanced Oil Recovery Assets in Permian Basin,Hess Corp,600.0,,Completed,10463554.07,10090.0,743.488,Brown,Brown,2017-06-19,Success,OXY,2017-06-15,48.3,2017-06-22,48.96,1.36
2017-06-13,2016,KEX,Kirby Corp,Stewart & Stevenson LLC,Parman Capital Group LLC,756.5,,Completed,1044237.22,1770.673,589.7403,Brown,Brown,2017-06-13,Success,KEX,2017-06-09,68.45,2017-06-16,64.35,-5.99
2017-06-05,2016,USDP,USD Partners LP,Crude oil terminal/Stroud,,,,Completed,3709.086115,111.125,33.4698,Brown,Brown,2017-06-05,Success,USDP,2017-06-01,7.04,2017-06-08,5.69,-19.12
2017-05-30,2016,SHEL,Shell PLC,"Chevron Block 6,Chevron Block 5a,Chevron Block 5e",Chevron Corp,250.0,,Completed,35213155.0,233591.0,271.7385,Brown,Brown,2017-05-30,Success,SHEL,2017-05-26,38.11,2017-06-02,37.8,-0.81
2017-05-25,2016,DTE,DTE Energy Co,Gas to energy project,Fort Bend Power Producers LLC,,,Completed,15885817.35,10630.0,1907.4766,Brown,Brown,2017-05-25,Success,DTE,2017-05-19,69.26,2017-05-30,71.29,2.94
2017-05-11,2016,CLH,Clean Harbors Inc,Lonestar West Inc,,32.75,,Completed,2055097.614,2755.226,645.6817,Neutral,Brown,2017-05-11,Success,CLH,2017-05-05,61.33,2017-05-15,58.35,-4.86
2017-05-08,2016,TDS,Telephone and Data Systems Inc,Sun Prairie telecommunication assets,Sun Prairie Utilities,,,Completed,22016.3297,5155.0,4.2709,Neutral,Green,2017-05-08,Success,TDS,2017-05-04,20.17,2017-05-11,20.49,1.6
2017-05-04,2016,NVEE,NV5 Global Inc,Energenz LLC,,,,Completed,1678.26553,223.91,7.4953,Neutral,Green,2017-05-04,Success,NVEE,2017-04-28,9.68,2017-05-08,9.38,-3.1
2017-05-03,2016,NVAX,NOV Inc,Drilling Technologies segment,Flotek Industries Inc,17.0,,Completed,339.4548351,15.353,22.11,Brown,Green,2017-05-03,Success,NVAX,2017-04-28,16.4,2017-05-08,14.6,-10.98
2017-05-02,2016,XIFR,XPLR Infrastructure LP,Golden West Wind Holdings LLC,,422.0,,Completed,25553.44641,772.0,5.287,Green,Green,2017-05-02,Success,XIFR,2017-04-28,22.39,2017-05-05,22.22,-0.77
2017-05-01,2016,XOM,Exxon Mobil Corp,Certain Assets,Paramount Resources TEC Ltd,43.91,,Completed,120041438.1,200628.0,598.3284,Neutral,Brown,2017-05-01,Success,XOM,2017-04-27,56.29,2017-05-04,56.56,0.47
2017-05-01,2016,PR,Permian Resources Corp,Oil & gas properties/Northern Delaware Basin,GMT Exploration Co LLC/CO,,,Completed,43054.60767,116.51,369.5357,Brown,Brown,2017-05-01,Success,PR,2017-04-27,15.21,2017-05-04,14.5,-4.61
2017-04-28,2016,ETR,Entergy Corp,361 MW natural gas-fueled electrical generation plant,Calpine Corp,222.0,,Completed,35189216.57,10845.645,3003.6345,Brown,Brown,2017-04-28,Success,ETR,2017-04-24,24.16,2017-05-01,23.95,-0.86
2017-04-26,2016,GPRE,Green Plains Inc,2 Cattle feeding operations,Cargill Inc,36.7,,Completed,1274854.587,3410.881,373.7611,Brown,Brown,2017-04-26,Success,GPRE,2017-04-21,21.52,2017-05-01,21.28,-1.09
2017-04-25,2016,CHRD,Chord Energy Corp,North Star Water LLC,,,,Completed,278103.3088,826.642,154.7814,Neutral,Brown,2017-04-25,Success,CHRD,2017-04-21,7.69,2017-04-28,7.78,1.1
2017-04-12,2016,D,Dominion Energy Inc,40-megawatt Midway II Project solar power plant,Solar Frontier KK,,,Completed,32679003.94,11737.0,2673.0816,Green,Brown,2017-04-12,Success,D,2017-04-07,54.73,2017-04-17,54.98,0.45
2017-03-29,2016,CVE,Cenovus Energy Inc,Canadian conventional natural gas assets,ConocoPhillips,13196.47,,Completed,6490806.488,11159.0,282.1381,Brown,Brown,2017-03-29,Success,CVE,2017-03-24,11.12,2017-04-03,9.85,-11.42
2017-03-24,2016,AEP,American Electric Power Co Inc,Conesville power plant/Ohio,Dynegy Inc,,,Completed,49727182.45,16380.1,3035.829,Brown,Brown,2017-03-24,Success,AEP,2017-03-20,49.79,2017-03-27,50.96,2.36
2017-03-23,2016,TUSK,Mammoth Energy Services Inc,Chieftain Sand & Proppant LLC,,36.0,,Completed,4202.869125,230.625,18.2238,Brown,Green,2017-03-23,Success,TUSK,2017-03-17,18.87,2017-03-27,18.84,-0.16
2017-03-21,2016,TUSK,Mammoth Energy Services Inc,Sturgeon Acquisitions LLC,"Gulfport Energy Operating Corp,Wexford Capital LP,Rhino Resource Partners LP",,,Completed,4202.869125,230.625,18.2238,Neutral,Green,2017-03-21,Success,TUSK,2017-03-17,18.87,2017-03-24,19.04,0.93
2017-03-07,2016,BN,Brookfield Corp,TerraForm Power Inc,,4724.71,17.98,Completed,522582.2331,24411.0,21.4077,Green,Green,2017-03-07,Success,BN,2017-03-03,17.84,2017-03-10,17.83,-0.06
2017-03-07,2016,BN,Brookfield Corp,TerraForm Global Inc,,954.09,11.64,Completed,522582.2331,24411.0,21.4077,Green,Green,2017-03-07,Success,BN,2017-03-03,17.84,2017-03-10,17.83,-0.06
2017-03-02,2016,FANG,Diamondback Energy Inc,Brigham Resources LLC,"Yorktown Partners LLC (Fund: Yorktown Energy Partners IX LP),Warburg Pincus LLC (Fund: Warburg Pincus Private Equity XI LP),Pine Brook Road Partners LLC (Fund: Pine Brook Capital Partners II LP)",2550.0,,Completed,229623.5737,528.284,284.1958,Brown,Brown,2017-03-02,Success,FANG,2017-02-24,79.29,2017-03-06,82.09,3.54
2017-03-01,2016,MPLX,MPLX LP,Certain terminal pipeline & storage assets,Marathon Petroleum Corp,2015.0,,Completed,305794.1672,3028.0,87.7545,Brown,Brown,2017-03-01,Success,MPLX,2017-02-24,17.59,2017-03-06,17.92,1.91
2017-02-22,2016,SD,SandRidge Energy Inc,13100 acres in Stack Formation,"Red Mountain Energy Corp/United States,IOG Capital LP",,,Completed,170882.366,392.265,435.6299,Neutral,Brown,2017-02-22,Success,SD,2017-02-17,14.87,2017-02-27,14.3,-3.84
2017-02-13,2016,MPLX,MPLX LP,Ozark pipeline,Enbridge Energy Partners LP,220.0,,Completed,305794.1672,3028.0,87.7545,Brown,Brown,2017-02-13,Success,MPLX,2017-02-09,18.32,2017-02-16,17.97,-1.88
2017-02-10,2016,SR,Spire Inc,PULS Inc,,,,Completed,2671.767901,1537.3,1.738,Neutral,Green,2017-02-10,Success,SR,2017-02-06,46.01,2017-02-13,47.0,2.15
2017-02-09,2016,EQT,EQT Corp,53400 core net Marcellus acres,Talos Energy Inc,527.0,,Completed,593316.4072,1913.338,258.5549,Neutral,Brown,2017-02-09,Success,EQT,2017-02-03,32.93,2017-02-13,31.64,-3.9
2017-02-01,2016,OKE,ONEOK Inc,ONEOK Partners LP,,17377.65,11.54,Completed,2500000.047,8920.934,280.2397,Neutral,Brown,2017-02-01,Success,OKE,2017-01-27,33.23,2017-02-06,33.47,0.73
2017-02-01,2016,WEC,WEC Energy Group Inc,Bluewater gas storage facility,Plains All American Pipeline LP,230.0,,Completed,29138270.28,7472.3,4866.8609,Brown,Brown,2017-02-01,Success,WEC,2017-01-27,44.66,2017-02-06,44.09,-1.27
2017-01-27,2016,ENB,Enbridge Inc,Midcoast Energy Partners LP,Enbridge Energy Partners LP,170.21,200.98,Completed,2530543.531,34560.0,82.1969,Brown,Brown,2017-01-27,Success,ENB,2017-01-23,27.26,2017-01-30,27.13,-0.47
2017-01-19,2016,ED,Consolidated Edison Inc,Juhl Energy Services Inc,Juhl Energy Inc,,,Completed,3103618.47,12075.0,244.2617,Green,Brown,2017-01-19,Success,ED,2017-01-13,54.6,2017-01-23,54.12,-0.87
2017-01-19,2016,ED,Consolidated Edison Inc,Ross Solar Group LLC,,,,Completed,3103618.47,12075.0,244.2617,Green,Brown,2017-01-19,Success,ED,2017-01-13,54.6,2017-01-23,54.12,-0.87
2017-01-17,2016,XOM,Exxon Mobil Corp,Unnamed Target,,5600.0,,Completed,120041438.1,200628.0,598.3284,Neutral,Brown,2017-01-17,Success,XOM,2017-01-13,59.28,2017-01-20,58.96,-0.53
2017-01-10,2016,DUK,Duke Energy Corp,"Rio Bravo I/CA,Rio Bravo II/CA,Wildwood Solar II/CA",SunPower Corp,,,Completed,97942420.64,22743.0,5571.7764,Green,Brown,2017-01-10,Success,DUK,2017-01-06,55.02,2017-01-13,54.82,-0.36
2017-01-09,2016,FET,Forum Energy Technologies Inc,Cooper Valves LP,,14.5,,Completed,7947.946342,587.635,13.5253,Neutral,Green,2017-01-09,Success,FET,2017-01-05,476.0,2017-01-12,469.0,-1.47
2017-01-05,2016,BLDP,Ballard Power Systems Inc,Ballard Power Systems Europe A/S,Dansk Industri Invest A/S,,,Completed,3059.85723,85.27,33.4705,Green,Brown,2017-01-05,Success,BLDP,2016-12-30,1.65,2017-01-09,1.74,5.45
2017-01-04,2016,AR,Antero Resources Corp,Ohio Utica assets/Warrior South Area,Rex Energy Corp,30.0,,Completed,434856.2747,3164.154,156.3054,Neutral,Brown,2017-01-04,Success,AR,2016-12-30,23.65,2017-01-09,24.12,1.99
2017-01-03,2016,ORA,Ormat Technologies Inc,Viridity Energy Inc,"Private Investor,Braemar Energy Ventures (Fund: Braemar Energy Ventures II LP),AltEnergy LLC,Intel Capital Corp (Fund: Intel Capital AppUp Fund)",35.0,,Completed,169915.9378,662.591,256.4417,Neutral,Brown,2017-01-03,Success,ORA,2016-12-30,50.66,2017-01-06,49.68,-1.92
2016-12-20,2015,ATO,Atmos Energy Corp,Natural gas transportation pipeline,EnLink Midstream Partners LP,,,Completed,34561.4867,4142.136,8.3439,Brown,Green,2016-12-20,Success,ATO,2016-12-16,60.9,2016-12-23,61.27,0.61
2016-12-15,2015,CAT,Caterpillar Inc,Kemper Valve & Fittings Corp,,,,Completed,890000.1362,47011.0,18.9317,Neutral,Green,2016-12-15,Success,CAT,2016-12-09,78.75,2016-12-19,76.42,-2.95
2016-12-14,2015,FANG,Diamondback Energy Inc,"Brigham Resources Operating LLC,Brigham Resources Midstream LLC",,2408.02,,Completed,110412.3509,591.602,284.1958,Brown,Brown,2016-12-14,Success,FANG,2016-12-09,83.74,2016-12-19,83.11,-0.74
2016-12-13,2015,PTEN,Patterson-UTI Energy Inc,Seventy Seven Energy Inc,,1363.9,,Completed,173556.5501,1891.277,105.9872,Brown,Brown,2016-12-13,Success,PTEN,2016-12-09,24.48,2016-12-16,23.27,-4.93
2016-11-23,2015,BTE,Baytex Energy Corp,Oil Sands Leases/Alberta,,48.2,,Completed,1236120.962,1077.544,1147.1652,Brown,Brown,2016-11-23,Success,BTE,2016-11-18,3.79,2016-11-28,3.69,-2.83
2016-11-22,2015,BTE,Baytex Energy Corp,Heavy oil assets/Peace River,,48.28,,Completed,1236120.962,1077.544,1147.1652,Brown,Brown,2016-11-22,Success,BTE,2016-11-18,3.79,2016-11-25,3.76,-0.77
2016-11-21,2015,PEG,Public Service Enterprise Group Inc,Northampton County solar energy facility/ North Carolina,BayWa r.e. GmbH,12.94,,Completed,16582138.45,10415.0,1500.3621,Green,Brown,2016-11-21,Success,PEG,2016-11-17,30.36,2016-11-25,30.91,1.79
2016-11-18,2015,ALE,ALLETE Inc,Water & Energy Systems Technology Inc,,,,Completed,7939111.427,1486.4,8639.0694,Neutral,Brown,2016-11-18,Success,ALE,2016-11-14,44.25,2016-11-21,44.86,1.39
2016-11-15,2015,SM,SM Energy Co,Producing properties & Undeveloped leasehold interests/Howard County,,,,Completed,244725.7206,1513.934,143.5291,Neutral,Brown,2016-11-15,Success,SM,2016-11-11,29.5,2016-11-18,32.46,10.03
2016-11-04,2015,BKH,Black Hills Corp,Peak View Wind project,,109.0,,Completed,3953611.076,1304.605,2987.477,Green,Brown,2016-11-04,Success,BKH,2016-10-31,45.88,2016-11-07,45.43,-0.99
2016-11-01,2015,CCI,Crown Castle Inc,"Unnamed Target,Fibernet Direct Florida LLC",NextEra Energy Inc,1500.0,,Completed,16283.71678,3663.851,4.4444,Neutral,Green,2016-11-01,Success,CCI,2016-10-28,64.17,2016-11-04,61.77,-3.74
2016-11-01,2015,OXY,Occidental Petroleum Corp,Enhanced Oil Recovery Assets/Texas,,,,Completed,9278730.312,12480.0,743.488,Brown,Brown,2016-11-01,Success,OXY,2016-10-28,57.81,2016-11-04,52.28,-9.56
2016-10-31,2015,CNP,CenterPoint Energy Inc,Atmos Energy Marketing LLC,Atmos Energy Corp,40.0,,Completed,1454324.086,7386.0,196.9028,Neutral,Brown,2016-10-31,Success,CNP,2016-10-27,17.12,2016-11-03,17.1,-0.13
2016-10-31,2015,NEE,NextEra Energy Inc,Oncor Electric Delivery Co LLC,Texas Energy Future Capital Holdings LLC,27.0,6.93,Completed,49669111.59,17486.0,2805.4869,Neutral,Brown,2016-10-31,Success,NEE,2016-10-27,25.32,2016-11-03,25.06,-1.02
2016-10-25,2015,EQT,EQT Corp,Trans Energy Inc,,47.18,,Completed,549617.732,2125.729,258.5549,Brown,Brown,2016-10-25,Success,EQT,2016-10-21,32.55,2016-10-28,33.39,2.58
2016-10-25,2015,EQT,EQT Corp,35 Marcellus wells,"Trans Energy Inc,Alpha Natural Resources Inc",,,Completed,549617.732,2125.729,258.5549,Brown,Brown,2016-10-25,Success,EQT,2016-10-21,32.55,2016-10-28,33.39,2.58
2016-10-19,2015,OII,Oceaneering International Inc,Blue Ocean Technologies LLC,,30.0,,Completed,50457.66,3062.754,17.8372,Neutral,Green,2016-10-19,Success,OII,2016-10-14,26.81,2016-10-24,26.03,-2.88
2016-10-18,2015,SM,SM Energy Co,35700 acres in the Midland Basin/West Texas/US,Qstar LLC,1607.27,,Completed,244725.7206,1513.934,143.5291,Brown,Brown,2016-10-18,Success,SM,2016-10-14,36.04,2016-10-21,36.52,1.34
2016-10-18,2015,CHRD,Chord Energy Corp,Williston Basin assets/Texas,SM Energy Co,765.8,,Completed,179568.8143,1160.145,154.7814,Brown,Brown,2016-10-18,Success,CHRD,2016-10-14,7.2,2016-10-21,7.44,3.35
2016-10-12,2015,SUN,Sunoco LP,Retail convenience store assets & wholesale fuel business,Denny Oil Co,53.0,,Completed,22076.12248,18460.0,5.8905,Neutral,Green,2016-10-12,Success,SUN,2016-10-07,12.75,2016-10-17,12.88,1.02
2016-10-07,2015,SRE,Sempra,Spire Mississippi Inc,,,,Completed,8239048.483,10231.0,610.7224,Brown,Brown,2016-10-07,Success,SRE,2016-10-03,40.12,2016-10-10,39.82,-0.73
2016-09-26,2015,TRP,TC Energy Corp,Columbia Pipeline Partners LP,,2155.05,3.21,Completed,13100004.45,11300.0,1386.3467,Brown,Brown,2016-09-26,Success,TRP,2016-09-22,30.72,2016-09-29,30.56,-0.5
2016-09-26,2015,DTE,DTE Energy Co,"Stonewall Gas Gathering LLC,Appalachia Gathering system","M3 Midstream LLC,Vega Energy Partners LLC",1300.0,,Completed,17111595.38,10337.0,1907.4766,Brown,Brown,2016-09-26,Success,DTE,2016-09-22,61.77,2016-09-29,59.78,-3.23
2016-09-15,2015,NRG,NRG Energy Inc,Wind and solar assets,SunEdison Inc,144.0,,Completed,89490677.95,14674.0,6792.4745,Green,Brown,2016-09-15,Success,NRG,2016-09-09,9.61,2016-09-19,9.29,-3.28
2016-09-14,2015,PTEN,Patterson-UTI Energy Inc,Warrior Rig Ltd,,,,Completed,173556.5501,1891.277,105.9872,Neutral,Brown,2016-09-14,Success,PTEN,2016-09-09,16.64,2016-09-19,16.72,0.52
2016-09-09,2015,TTE,TotalEnergies SE,Upstream Barnett Shale Assets,Expand Energy Corp,420.0,,Completed,41752429.9,159197.4007,262.2683,Brown,Brown,2016-09-09,Success,TTE,2016-09-02,29.5,2016-09-12,29.52,0.06
2016-09-07,2015,DUK,Duke Energy Corp,4.7 MW solar farms/Georgia,SolAmerica Energy LLC,,,Completed,109613737.1,22371.0,5571.7764,Green,Brown,2016-09-07,Success,DUK,2016-09-02,56.33,2016-09-12,55.66,-1.2
2016-09-06,2015,ENB,Enbridge Inc,Spectra Energy Corp,,42223.61,19.8,Completed,1799858.029,33794.0,82.1969,Brown,Brown,2016-09-06,Success,ENB,2016-09-02,25.93,2016-09-09,28.17,8.64
2016-09-06,2015,EOG,EOG Resources Inc,Yates Petroleum Corp,,2393.44,,Completed,5191570.954,9434.416,550.2801,Brown,Brown,2016-09-06,Success,EOG,2016-09-02,67.78,2016-09-09,70.64,4.21
2016-08-26,2015,CVX,Chevron Corp,SKIL businesses/North America & Europe,Robert Bosch Stiftung GmbH,,,Completed,58701000.07,122566.0,478.9338,Neutral,Brown,2016-08-26,Success,CVX,2016-08-22,71.13,2016-08-29,71.2,0.11
2016-08-17,2015,SHEL,Shell PLC,2 properties/Potter,,0.65,,Completed,71999834.78,264960.0,271.7385,Neutral,Brown,2016-08-17,Success,SHEL,2016-08-12,33.11,2016-08-22,33.29,0.54
2016-08-15,2015,SHEL,Shell PLC,2 properties in Potter & Center townships,,5.5,,Completed,71999834.78,264960.0,271.7385,Neutral,Brown,2016-08-15,Success,SHEL,2016-08-11,33.18,2016-08-18,34.12,2.82
2016-08-09,2015,EXC,Exelon Corp,James A. FitzPatrick nuclear power plant/Scriba,Entergy Corp,110.0,,Completed,7677225.796,29447.0,751.2325,Brown,Brown,2016-08-09,Success,EXC,2016-08-05,18.96,2016-08-12,18.5,-2.45
2016-08-08,2015,SM,SM Energy Co,Rock Oil Holdings LLC,Riverstone Holdings LLC,980.0,,Completed,244725.7206,1513.934,143.5291,Brown,Brown,2016-08-08,Success,SM,2016-08-04,26.61,2016-08-11,30.0,12.74
2016-08-01,2015,TSLA,Tesla Inc,Tesla Energy Operations Inc/DE,,5319.16,,Completed,51882.65396,4046.025,12.8231,Green,Green,2016-08-01,Success,TSLA,2016-07-28,15.37,2016-08-04,15.37,0.0
2016-08-01,2015,RIG,Transocean Ltd,Transocean Partners LLC,,240.96,17.91,Completed,1041609.654,7386.0,141.0249,Brown,Brown,2016-08-01,Success,RIG,2016-07-28,10.74,2016-08-04,10.83,0.84
2016-08-01,2015,AR,Antero Resources Corp,Non-core Southern Marcellus onshore assets/US,Equinor ASA,96.0,,Completed,379811.0321,2429.929,156.3054,Neutral,Brown,2016-08-01,Success,AR,2016-07-28,25.89,2016-08-04,27.2,5.06
2016-07-27,2015,EXC,Exelon Corp,Retail electricity & natural gas business,Consolidated Edison Inc,,,Completed,7677225.796,29447.0,751.2325,Brown,Brown,2016-07-27,Success,EXC,2016-07-22,19.63,2016-08-01,19.65,0.13
