Announce Date,Reference_Year,Ticker,Acquirer Name,Annual_Sales (Million $),Acquirer_GHG_Emissions (Metric Tonnes),Carbon_Intensity,Acquirer_Classification,Target Name,Target_Classification,Seller Name,Announced Total Value (mil.),TV/EBITDA,T_minus_10_Date,T_minus_10_Price ($),T_plus_10_Date,T_plus_10_Price ($),Percent_Return,Deal Status
2014-12-19,2013,RSG,Republic Services Inc,8417.2,15822235.09,1879.7504,Brown,Trevita LLC,Neutral,Tervita Corp/Old,417.25,,2014-12-08,32.45,2014-12-29,33.73,3.94,Completed
2014-12-19,2013,DUK,Duke Energy Corp,22756.0,126791343.1,5571.7764,Brown,Halifax Solar Project/North Carolina,Green,"ET Solar Group Corp,Geenex LLC",,,2014-12-08,53.21,2014-12-29,56.6,6.37,Completed
2014-12-18,2013,ALE,ALLETE Inc,1018.4,8798028.24,8639.0694,Brown,Storm Lake 1/Iowa,Neutral,NRG Energy Inc,,,2014-12-05,35.37,2014-12-29,39.27,11.02,Completed
2014-12-16,2013,D,Dominion Energy Inc,13120.0,35070830.36,2673.0816,Brown,Dominion Energy Carolina Gas Transmission LLC,Brown,SCANA Corp,492.9,,2014-12-05,46.75,2014-12-26,51.37,9.88,Completed
2014-12-09,2013,ETR,Entergy Corp,11390.95,34214241.06,3003.6345,Brown,Union Power Station/El Dorado,Brown,Entegra Power Group LLC,948.0,,2014-11-28,22.76,2014-12-19,24.15,6.11,Completed
2014-11-28,2013,ENB,Enbridge Inc,32918.0,2705757.3,82.1969,Brown,Portfolio of two wind farms/US,Green,E.ON SE,300.0,,2014-11-17,26.74,2014-12-08,29.02,8.53,Completed
2014-11-21,2013,PWR,Quanta Services Inc,6411.58,164385.81,25.6389,Brown,Banister Pipelines Constructors Corp,Neutral,,,,2014-11-10,33.19,2014-12-01,27.99,-15.68,Completed
2014-11-12,2013,JLL,Jones Lang LaSalle Inc,4461.59,12995.13,2.9127,Green,Cresa Portland LLC,Neutral,,,,2014-10-31,131.46,2014-11-24,140.25,6.69,Completed
2014-11-11,2013,DTE,DTE Energy Co,9661.0,18428131.71,1907.4766,Brown,Renaissance power plant,Brown,LS Power Development LLC,240.0,,2014-10-31,49.24,2014-11-21,48.33,-1.84,Completed
2014-11-03,2013,FCN,FTI Consulting Inc,1652.43,13108.73,7.933,Green,Platt Sparks & Associates Consulting Petroleum Engineers Inc,Brown,,,,2014-10-23,37.06,2014-11-13,41.09,10.87,Completed
2014-10-30,2013,SM,SM Energy Co,2265.4,325150.71,143.5291,Brown,Oil and gas properties in Rocky Mountain,Brown,,134.1,,2014-10-17,54.38,2014-11-10,48.56,-10.71,Completed
2014-10-14,2013,BKH,Black Hills Corp,1275.85,3811578.54,2987.477,Brown,Energy West Wyoming Inc,Brown,Gas Natural Inc,17.0,,2014-10-03,33.56,2014-10-24,35.97,7.19,Completed
2014-10-06,2013,NRP,Natural Resource Partners LP,323.93,991.7,3.0614,Green,Non operated working interests in Williston Basin,Brown,GBK Corp,339.0,,2014-09-25,56.42,2014-10-16,51.14,-9.36,Completed
2014-10-06,2013,SPB,Spectrum Brands Holdings Inc,5543.4,85102.72,15.3521,Green,Compass Production Partners LP,Brown,EXCO Resources Inc,118.75,,2014-09-25,68.36,2014-10-16,65.12,-4.74,Completed
2014-10-03,2013,TRP,TC Energy Corp,8797.0,12195692.04,1386.3467,Brown,Solar power facilities/CA,Green,Canadian Solar Inc,,,2014-09-22,32.3,2014-10-13,27.27,-15.57,Completed
2014-10-02,2013,DOV,Dover Corp,7155.1,123446.94,17.253,Green,Accelerated Cos LLC,Brown,"Private Investor,White Deer Management LLC (Fund: White Deer Energy LP)",430.0,,2014-09-19,56.89,2014-10-13,48.29,-15.12,Completed
2014-10-02,2013,NRG,NRG Energy Inc,11295.0,76720999.06,6792.4745,Brown,Pure Energies Group Inc,Green,"NGEN Partners LLC (Fund: NGEN III LP),New Enterprise Associates LLC",,,2014-09-19,24.55,2014-10-13,22.88,-6.78,Completed
2014-09-30,2013,FCX,Freeport-McMoRan Inc,20921.0,5859809.54,280.0922,Brown,Blocks 940 941 984 & 985,Neutral,Anadarko Petroleum Corp,500.0,,2014-09-19,30.02,2014-10-10,27.3,-9.07,Completed
2014-09-30,2013,CTRA,Coterra Energy Inc,1746.28,479063.06,274.3338,Brown,Constitution Pipeline Co LLC,Neutral,,26.6,,2014-09-19,24.52,2014-10-10,21.82,-11.01,Completed
2014-09-29,2013,OVV,Ovintiv Inc,5858.0,4788382.21,817.409,Brown,Athlon Energy Inc,Brown,,6843.19,28.44,2014-09-18,88.48,2014-10-09,80.18,-9.38,Completed
2014-09-25,2013,SUN,Sunoco LP,4492.58,26463.38,5.8905,Green,Mid-Atlantic Convenience Stores LLC,Neutral,ETP Legacy LP,770.77,,2014-09-12,20.29,2014-10-06,21.2,4.47,Completed
2014-09-25,2013,SUN,Sunoco LP,4492.58,26463.38,5.8905,Green,Aloha Petroleum Ltd,Brown,,240.0,,2014-09-12,20.29,2014-10-06,21.2,4.47,Completed
2014-09-24,2013,ENB,Enbridge Inc,32918.0,2705757.3,82.1969,Brown,Lac Alfred Wind Project,Green,Electricite de France SA,297.92,,2014-09-12,29.25,2014-10-06,27.63,-5.53,Completed
2014-09-24,2013,CTRA,Coterra Energy Inc,1746.28,479063.06,274.3338,Brown,Eagle Ford Shale asset,Brown,,210.0,,2014-09-12,24.55,2014-10-06,23.23,-5.36,Completed
2014-09-19,2013,PTEN,Patterson-UTI Energy Inc,2716.03,287864.75,105.9872,Brown,Texas based pressure pumping assets,Neutral,,,,2014-09-08,27.21,2014-09-29,27.68,1.75,Completed
2014-09-18,2013,JEF,Jefferies Financial Group Inc,10261.23,309377.85,30.1502,Brown,Eagle Ford Shale oil & gas leases,Brown,,,,2014-09-05,18.36,2014-09-29,16.85,-8.27,Completed
2014-09-15,2013,D,Dominion Energy Inc,13120.0,35070830.36,2673.0816,Brown,Cottonwood & Catalina solar projects,Green,Electricite de France SA,,,2014-09-04,45.16,2014-09-25,43.47,-3.76,Completed
2014-09-03,2013,ECL,Ecolab Inc,13253.4,4549886.94,343.2996,Brown,Chemical service business/AKJ,Neutral,AKJ Industries Inc,,,2014-08-22,100.94,2014-09-15,102.45,1.5,Completed
2014-09-02,2013,VRN,Veren Inc,2791.34,1402277.44,502.3677,Brown,Certain oil & gas assets in southeast Saskatchewan,Brown,Lightstream Resources Ltd,300.32,,2014-08-22,28.64,2014-09-12,26.58,-7.18,Completed
2014-08-25,2013,LMT,Lockheed Martin Corp,45358.0,241147.17,5.3165,Green,Sun Catalytix Corp,Green,"Tata Group,Polaris Venture Partners LP (Fund: Polaris Venture Partners V LP)",,,2014-08-14,126.72,2014-09-04,130.35,2.86,Completed
2014-08-18,2013,TT,Trane Technologies PLC,12350.5,575832.17,46.6242,Brown,Centrifugal Compression business,Neutral,Cameron International Corp,850.0,,2014-08-07,38.19,2014-08-28,39.25,2.77,Completed
2014-08-14,2013,NRG,NRG Energy Inc,11295.0,76720999.06,6792.4745,Brown,Goal Zero LLC,Green,Mercato Partners LLC,,,2014-08-01,24.14,2014-08-25,23.35,-3.25,Completed
2014-07-31,2013,PEG,Enterprise Group Inc,9968.0,14955609.4,1500.3621,Brown,Westar Oilfield Rentals Inc,Brown,,12.39,,2014-07-18,25.44,2014-08-11,24.3,-4.46,Completed
2014-07-30,2013,VRN,Veren Inc,2791.34,1402277.44,502.3677,Brown,Certain Assets,Neutral,,90.83,,2014-07-18,28.54,2014-08-11,28.5,-0.17,Completed
2014-07-30,2013,EXC,Exelon Corp,24888.0,18696674.91,751.2325,Brown,Constellation Energy Services Inc,Neutral,Integrys Energy Group Inc,60.0,,2014-07-18,15.61,2014-08-11,15.62,0.06,Completed
2014-07-29,2013,SM,SM Energy Co,2265.4,325150.71,143.5291,Brown,North Dakota acreage/Baytex,Brown,Baytex Energy Corp,328.9,,2014-07-18,71.4,2014-08-08,74.91,4.91,Completed
2014-07-28,2013,DUK,Duke Energy Corp,22756.0,126791343.1,5571.7764,Brown,Generating assets,Neutral,North Carolina Eastern Municipal Power Agency,1250.0,,2014-07-17,46.19,2014-08-07,45.07,-2.43,Completed
2014-07-23,2013,PEG,Public Service Enterprise Group Inc,9968.0,14955609.4,1500.3621,Brown,ERWR Whitcomb Farm project,Green,juwi AG,,,2014-07-11,26.33,2014-08-04,24.15,-8.29,Completed
2014-07-21,2013,FANG,Diamondback Energy Inc,200.78,57061.98,284.1958,Brown,Interest in the Midland Basin in Texas,Brown,,538.0,,2014-07-10,67.69,2014-07-31,64.93,-4.07,Completed
2014-07-21,2013,TXNM,TXNM Energy Inc,1387.92,6925474.86,4989.812,Brown,Delta Person natural gas-fired peaking facility,Brown,,37.3,,2014-07-10,21.37,2014-07-31,18.94,-11.37,Completed
2014-07-11,2013,EXC,Exelon Corp,24888.0,18696674.91,751.2325,Brown,Annova LNG LLC,Brown,,,,2014-06-30,17.75,2014-07-21,15.68,-11.65,Completed
2014-07-02,2013,PEG,Public Service Enterprise Group Inc,9968.0,14955609.4,1500.3621,Brown,13-MW direct current,Neutral,juwi AG,22.0,,2014-06-20,27.15,2014-07-14,25.58,-5.77,Completed
2014-06-23,2013,WEC,WEC Energy Group Inc,4519.0,21993344.46,4866.8609,Brown,Integrys Energy Group Inc,Brown,,8928.9,12.98,2014-06-12,31.53,2014-07-03,31.62,0.29,Completed
2014-06-23,2013,PSX,Phillips 66,157730.0,21720462.31,137.7066,Brown,Spectrum Corp/The,Neutral,Dominus Capital LP,,,2014-06-12,56.18,2014-07-03,55.3,-1.57,Completed
2014-06-17,2013,OII,Oceaneering International Inc,3287.02,58631.12,17.8372,Green,Spectrum Sales & Services LLC,Neutral,,,,2014-06-06,69.7,2014-06-27,70.86,1.68,Completed
2014-06-12,2013,VRN,Veren Inc,2791.34,1402277.44,502.3677,Brown,Viking oil assets/SK,Brown,Polar Star Canadian Oil & Gas Inc,312.73,,2014-05-30,28.23,2014-06-23,30.36,7.56,Completed
2014-06-06,2013,PTEN,Patterson-UTI Energy Inc,2716.03,287864.75,105.9872,Brown,East Texas based pressure pumping operations,Neutral,,,,2014-05-23,27.33,2014-06-16,28.27,3.44,Completed
2014-06-05,2013,PSX,Phillips 66,157730.0,21720462.31,137.7066,Brown,EPCO Inc Beaumont Storage Facility/Terminal,Brown,Chevron Corp,,,2014-05-23,55.66,2014-06-16,56.62,1.72,Completed
2014-06-02,2013,OII,Oceaneering International Inc,3287.02,58631.12,17.8372,Green,Airsis Inc,Neutral,,,,2014-05-22,65.47,2014-06-12,69.24,5.74,Completed
2014-05-22,2013,MPC,Marathon Petroleum Corp,93897.0,17199953.46,183.1789,Brown,Hess Retail Holdings LLC,Neutral,Hess Corp,2644.0,,2014-05-09,32.61,2014-06-02,32.2,-1.25,Completed
2014-05-08,2013,FCX,Freeport-McMoRan Inc,20921.0,5859809.54,280.0922,Brown,Deepwater Gulf of Mexico Interests,Neutral,Apache Corp,1400.0,,2014-04-25,29.73,2014-05-19,30.64,3.06,Completed
2014-05-07,2013,OVV,Ovintiv Inc,5858.0,4788382.21,817.409,Brown,Freeport-McMoRan Eagle Ford-Shale assets,Brown,Freeport-McMoRan Inc,3100.0,,2014-04-25,89.28,2014-05-19,90.51,1.37,Completed
2014-05-06,2013,DVN,Devon Energy Corp,10783.0,7644606.06,708.9498,Brown,Cana-Woodford assets,Brown,Cimarex Energy Co,248.7,,2014-04-25,48.4,2014-05-16,48.58,0.38,Completed
2014-04-30,2013,EXC,Exelon Corp,24888.0,18696674.91,751.2325,Brown,Pepco Holdings LLC,Neutral,,12184.67,10.14,2014-04-17,17.39,2014-05-12,17.07,-1.83,Completed
2014-04-24,2013,BLDP,Ballard Power Systems Inc,61.25,2050.1,33.4705,Brown,Intellectual Ppty & Assets,Neutral,RTX Corp,23.04,,2014-04-11,3.93,2014-05-05,3.34,-15.01,Completed
2014-04-23,2013,VRN,Veren Inc,2791.34,1402277.44,502.3677,Brown,CanEra Energy Corp,Brown,,976.74,,2014-04-11,26.15,2014-05-05,28.11,7.52,Completed
2014-03-27,2013,NRG,NRG Energy Inc,11295.0,76720999.06,6792.4745,Brown,Roof Diagnostics Solar,Green,,,,2014-03-14,23.34,2014-04-07,25.0,7.14,Completed
2014-03-21,2013,VLO,Valero Energy Corp,132615.0,25523118.19,192.4603,Brown,Corn ethanol plant,Brown,Pacific Ethanol Central LLC,,,2014-03-10,35.13,2014-03-31,34.89,-0.69,Completed
2014-03-20,2013,EQNR,Equinor ASA,104979.62,16045279.12,152.8418,Brown,Kai Kos Dehseh Assets,Brown,PTT Exploration & Production PCL,461.72,,2014-03-07,14.48,2014-03-31,15.21,5.02,Completed
2014-03-19,2013,EXC,Exelon Corp,24888.0,18696674.91,751.2325,Brown,Constellation Proliance LLC,Neutral,,,,2014-03-07,14.38,2014-03-31,16.18,12.54,Completed
2014-03-11,2013,NRG,NRG Energy Inc,11295.0,76720999.06,6792.4745,Brown,retail electric business,Neutral,Dominion Energy Inc,,,2014-02-28,22.64,2014-03-21,23.66,4.51,Completed
