Deal Announce Date,Previous Year,Acquirer Ticker,Acquirer Name,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,T_minus_10_Date,T_minus_10_Price,T_plus_10_Date,T_plus_10_Price,Market_Cap_AD_mil,ROA_percent,Acquirer_GHG_Emissions,Deal Status,Target_Classification,Acquirer_Classification,Carbon_Intensity
2018-10-16,2017,TDY,Teledyne Technologies Inc,Certain Assets,Falcon Analytical Systems & Technologies LLC,,,2018-10-05,238.67,2018-10-26,216.06,10664.28,1.4,61951.73,Completed,Neutral,Green,5.8093
2018-10-15,2017,NINE,Nine Energy Service Inc,Magnum Oil Tools International Ltd,,496.21,,2018-10-04,32.3,2018-10-25,35.47,1626.35,-2.87,18674.06,Completed,Brown,Brown,11.4822
2018-10-11,2017,EXC,Exelon Corp,PFMG Solar LLC,Spear Point Energy LLC,,,2018-09-28,24.83,2018-10-22,24.74,24425.07,0.6,10200734.34,Completed,Green,Brown,417.6338
2018-10-09,2017,AM,Antero Midstream Corp,Antero Midstream Partners LP,Antero Resources Corp,3025.29,8.03,2018-09-28,8.42,2018-10-19,8.96,4449.98,1.93,63931.33,Completed,Neutral,Brown,14.3667
2018-10-09,2017,AM,Antero Midstream Corp,Antero Midstream Partners LP,,2786.85,10.6,2018-09-28,8.42,2018-10-19,8.96,4449.98,1.93,63931.33,Completed,Neutral,Brown,14.3667
2018-10-08,2017,FET,Forum Energy Technologies Inc,Global Heat Transfer Inc,Pelican Energy Partners LP,,,2018-09-27,209.0,2018-10-18,185.6,2793.31,-1.52,10986.91,Completed,Neutral,Green,3.9333
2018-09-27,2017,MPLX,MPLX LP,430 acre Pin Oak Terminals facility,"Mercuria Energy Asset Management BV,Dauphine Midstream LLC",450.0,,2018-09-14,18.83,2018-10-08,18.58,18500.37,2.93,434750.11,Completed,Neutral,Brown,23.4995
2018-09-27,2017,JCI,Johnson Controls International plc,Federal Energy Infrastructure Solutions LLC,"Electricite de France SA,Unknown Seller",,,2018-09-14,32.49,2018-10-08,31.44,20206.32,1.0,998530.23,Completed,Neutral,Brown,49.4167
2018-09-20,2017,ED,Consolidated Edison Inc,US renewables portfolio & midstream assets,Sempra,1540.0,,2018-09-07,63.2,2018-10-01,59.8,21463.11,0.44,3014998.84,Completed,Green,Brown,140.4735
2018-09-18,2017,ENB,Enbridge Inc,Enbridge Energy Partners LP,,9200.84,7.16,2018-09-07,23.48,2018-09-28,22.28,51928.71,0.27,8305905.16,Completed,Neutral,Brown,159.9482
2018-09-18,2017,ENB,Enbridge Inc,Enbridge Income Fund Holdings Inc,,3653.14,,2018-09-07,23.48,2018-09-28,22.28,51928.71,0.27,8305905.16,Completed,Neutral,Brown,159.9482
2018-09-18,2017,ENB,Enbridge Inc,Enbridge Energy Management LLC,,994.11,,2018-09-07,23.48,2018-09-28,22.28,51928.71,0.27,8305905.16,Completed,Neutral,Brown,159.9482
2018-09-06,2017,AMRC,Ameresco Inc,Chelsea Group Ltd,,,,2018-08-24,14.7,2018-09-17,13.45,474.39,0.89,17007.82,Completed,Neutral,Brown,35.852
2018-08-30,2017,AEP,American Electric Power Co Inc,1.4 MW Fuel cell power plant/US,FuelCell Energy Inc,,,2018-08-17,57.55,2018-09-10,58.26,30393.54,0.64,39515012.33,Completed,Neutral,Brown,1300.1122
2018-08-24,2017,ENB,Enbridge Inc,Spectra Energy Partners LP,,3158.62,17.59,2018-08-13,24.64,2018-09-04,23.54,53447.64,0.27,8305905.16,Completed,Neutral,Brown,155.4027
2018-08-23,2017,ROCK,Gibraltar Industries Inc,SolarBOS,,6.4,,2018-08-10,43.35,2018-09-04,45.8,1388.78,3.25,33174.79,Completed,Green,Brown,23.8877
2018-08-22,2017,ETR,Entergy Corp,810-megawatt Choctaw plant,NRG Energy Inc,314.0,,2018-08-10,29.87,2018-09-04,30.19,12254.84,0.44,33135506.76,Completed,Neutral,Brown,2703.871
2018-08-22,2017,APD,Air Products and Chemicals Inc,Rotoflow turboexpander business,Baker Hughes Co,,,2018-08-10,135.31,2018-09-04,140.85,31339.69,1.54,17737156.5,Completed,Neutral,Brown,565.9646
2018-08-21,2017,UGI,UGI Corp,Hunlock Creek natural gas facility,LS Power Equity Advisors LLC,,,2018-08-10,41.86,2018-08-31,41.67,9082.88,2.43,2135111.27,Completed,Brown,Brown,235.0699
2018-08-14,2017,FANG,Diamondback Energy Inc,Energen Corp,,9144.68,11.25,2018-08-03,104.11,2018-08-24,97.01,30814.27,1.6,576499.11,Completed,Neutral,Brown,18.7088
2018-08-09,2017,FANG,Diamondback Energy Inc,Midland basin assets/Texas,Ajax Resources LLC,1241.63,,2018-07-27,105.34,2018-08-20,96.4,30215.25,1.6,576499.11,Completed,Neutral,Brown,19.0797
2018-08-08,2017,STWD,Starwood Property Trust Inc,Energy Financial Services business/General Electric Co,General Electric Co,2010.0,,2018-07-27,12.13,2018-08-20,11.87,3932.64,0.08,4048.77,Completed,Neutral,Green,1.0295
2018-08-06,2017,KOS,Kosmos Energy Ltd,"Deep Gulf Energy LP,Deep Gulf Energy II LLC,Deep Gulf Energy III LLC","Quintana Capital Group LP (Fund: Quintana Energy Partners LP),First Reserve Corp (Fund: First Reserve Fund XI LP),First Reserve Corp (Fund: First Reserve Fund X LP),ArcLight Capital Partners LLC (Fund: ArcLight Energy Partners Fund V LP)",1225.0,,2018-07-26,7.42,2018-08-16,7.42,3476.71,-0.12,337587.06,Completed,Neutral,Brown,97.0996
2018-08-01,2017,ET,Energy Transfer LP,Energy Transfer Operating LP,,59299.55,11.09,2018-07-20,9.74,2018-08-13,9.75,34839.98,0.86,7242.52,Completed,Neutral,Green,0.2079
2018-08-01,2017,BIP,Brookfield Infrastructure Partners LP,Enercare Inc,,2392.9,10.72,2018-07-20,18.48,2018-08-13,18.7,8775.05,0.0,426787.71,Completed,Neutral,Brown,48.6365
2018-08-01,2017,SUN,Sunoco LP,Sandford Oil Co Inc,,66.0,,2018-07-20,14.12,2018-08-13,15.33,2005.31,0.72,12719.49,Completed,Brown,Green,6.3429
2018-08-01,2017,CRK,Comstock Resources Inc,Haynesville shale property/US,Enduro Resource Partners LLC,37.0,,2018-07-20,10.45,2018-08-13,8.3,2443.56,-0.74,122144.84,Completed,Neutral,Brown,49.9864
2018-07-31,2017,NOG,Northern Oil and Gas Inc,W Energy Partners LLC,"Crestview Partners LP/NY (Fund: Crestview Partners III LP),Unknown Seller",156.37,,2018-07-20,30.14,2018-08-10,28.46,3249.07,1.28,180735.58,Completed,Neutral,Brown,55.6269
2018-07-31,2017,GPRE,Green Plains Inc,2 cattle feeding operations of Bartlett Cattle Co LC,Bartlett Cattle Co LP,16.0,,2018-07-20,15.43,2018-08-10,17.27,1042.53,-3.08,1720434.63,Completed,Neutral,Brown,1650.2495
2018-07-30,2017,GEOS,Geospace Technologies Corp,Quantum Technology Sciences Inc,,4.4,,2018-07-19,14.16,2018-08-09,13.05,177.6,5.24,764.77,Completed,Neutral,Green,4.3061
2018-07-30,2017,NEE,NextEra Energy Inc,City Gas Co Of Florida,Southern Co/The,,,2018-07-19,36.18,2018-08-09,36.31,72667.87,0.63,39293829.13,Completed,Brown,Brown,540.7318
2018-07-25,2017,OKE,ONEOK Inc,West Texas LPG Pipeline LP,Martin Midstream Partners LP,193.7,,2018-07-13,46.12,2018-08-06,44.59,28586.96,1.44,2899999.86,Completed,Neutral,Brown,101.4448
2018-07-25,2017,PLUG,Plug Power Inc,American Fuel Cell LLC,Excell Partners Inc,,,2018-07-13,2.05,2018-08-06,1.97,1830.89,-4.47,4442.44,Completed,Neutral,Green,2.4264
2018-07-24,2017,HAL,Halliburton Co,Athlon Solutions LLC,,,,2018-07-13,40.09,2018-08-03,37.17,30966.26,2.4,929865.56,Completed,Neutral,Brown,30.0283
2018-07-19,2017,PHX,PHX Minerals Inc,Producing oil and gas properties,,9.0,,2018-07-06,17.55,2018-07-30,17.38,665.94,0.68,19137.85,Completed,Brown,Brown,28.7381
2018-07-18,2017,NOG,Northern Oil and Gas Inc,Oil production/North Dakota,Pivotal Petroleum Partners LP,148.57,,2018-07-06,28.9,2018-07-30,30.14,2987.05,1.28,180735.58,Completed,Brown,Brown,60.5064
2018-07-16,2017,TDW,Tidewater Inc,Gulfmark Offshore Inc,,273.5,,2018-07-05,30.12,2018-07-26,33.05,1576.28,1.78,770018.73,Completed,Neutral,Brown,488.5038
2018-07-09,2017,LNT,Alliant Energy Corp,CLS Partners LLC,,,,2018-06-28,34.27,2018-07-19,34.75,8759.11,0.66,31546080.73,Completed,Neutral,Brown,3601.5167
2018-07-09,2017,DUK,Duke Energy Corp,Shoreham Solar Commons project,Invenergy LLC,,,2018-06-28,60.05,2018-07-19,61.54,46276.93,0.65,96513935.2,Completed,Green,Brown,2085.5734
2018-07-03,2017,COP,ConocoPhillips,Greater Kuparuk Area/Alaska,BP PLC,,,2018-06-22,54.18,2018-07-13,57.56,70752.87,1.88,9669320.86,Completed,Neutral,Brown,136.6633
2018-07-03,2017,BLDP,Ballard Power Systems Inc,Fuel Cell Assets,AFCC Automotive Fuel Cell Cooperation Corp,,,2018-06-22,2.85,2018-07-13,2.8,850.36,-24.69,4302.31,Completed,Neutral,Green,5.0594
2018-07-02,2017,FET,Forum Energy Technologies Inc,Certain assets/ESP Completion Technologies LLC,C&J Energy Services Inc,8.0,,2018-06-21,232.0,2018-07-12,242.0,2972.66,-1.52,10986.91,Completed,Neutral,Green,3.696
2018-07-02,2017,FELE,Franklin Electric Co Inc,Stationary Power Division,Midtronics Inc,,,2018-06-21,42.87,2018-07-12,43.24,1940.76,1.85,16642.81,Completed,Neutral,Green,8.5754
2018-06-29,2017,L,Loews Corp,Boardwalk Pipeline Partners LP,,1504.16,3.93,2018-06-18,48.42,2018-07-09,48.54,9876.47,0.23,430500.81,Completed,Neutral,Brown,43.5885
2018-06-28,2017,WEC,WEC Energy Group Inc,Bishop Hill III Wind Energy Center,,143.5,,2018-06-15,48.93,2018-07-09,51.7,16536.77,0.96,15143512.24,Completed,Green,Brown,915.7479
2018-06-27,2017,NOG,Northern Oil and Gas Inc,Production Asset/ Willston Basin,"Continental Resources Inc/OK,Whiting Petroleum Corp",6.37,,2018-06-15,24.5,2018-07-09,30.93,2524.14,1.28,180735.58,Completed,Neutral,Brown,71.6028
2018-06-25,2017,CMS,CMS Energy Corp,CMS Northwest Ohio Wind Farm,Starwood Energy Group Global LLC,,,2018-06-14,35.74,2018-07-05,39.48,11386.61,0.74,6560220.2,Completed,Green,Brown,576.1346
2018-06-22,2017,DAN,Dana Inc,TM4 Inc,Hydro-Quebec,123.88,,2018-06-11,19.57,2018-07-02,17.33,2596.84,-1.07,265503.11,Completed,Neutral,Brown,102.2408
2018-06-21,2017,BIP,Brookfield Infrastructure Partners LP,Data centers/AT&T Inc,AT&T Inc,1100.0,,2018-06-08,17.55,2018-07-02,17.82,8320.88,0.0,426787.71,Completed,Neutral,Brown,51.2912
2018-06-19,2017,LNG,Cheniere Energy Inc,Cheniere Energy Partners LP Holdings LLC,,575.13,,2018-06-08,63.09,2018-06-29,62.9,14003.28,2.23,2516949.05,Completed,Neutral,Brown,179.74
2018-06-18,2017,BTE,Baytex Energy Corp,Raging River Exploration Inc,,1492.49,6.88,2018-06-07,4.21,2018-06-28,3.22,2610.75,2.43,1013986.09,Completed,Neutral,Brown,388.3888
2018-06-12,2017,ENPH,Enphase Energy Inc,Microinverter business/SunPower Corp,SunPower Corp,66.37,,2018-06-01,5.78,2018-06-22,6.62,596.12,1.91,10150.85,Completed,Neutral,Brown,17.0282
2018-05-31,2017,IOSP,Innospec Inc,BioSuite LLC,,8.6,,2018-05-18,69.77,2018-06-11,73.5,1763.18,-4.06,363281.4,Completed,Neutral,Brown,206.0376
2018-05-31,2017,PPL,PPL Corp,Safari Energy LLC,,,,2018-05-18,19.56,2018-06-11,19.12,14768.83,0.43,9863356.35,Completed,Neutral,Brown,667.8495
2018-05-21,2017,NEE,NextEra Energy Inc,Gulf Power Co,Southern Co/The,5750.0,11.9,2018-05-10,33.82,2018-05-31,35.0,69563.86,0.63,39293829.13,Completed,Neutral,Brown,564.8598
2018-05-21,2017,NEE,NextEra Energy Inc,Pivotal Utility Holdings Inc,Southern Co/The,530.0,,2018-05-10,33.82,2018-05-31,35.0,69563.86,0.63,39293829.13,Completed,Neutral,Brown,564.8598
2018-05-21,2017,NEE,NextEra Energy Inc,"Southern Co-Florida LLC,Southern Co - Oleander LLC",Southern Co/The,195.0,,2018-05-10,33.82,2018-05-31,35.0,69563.86,0.63,39293829.13,Completed,Neutral,Brown,564.8598
2018-05-18,2017,AWK,American Water Works Co Inc,Sundale Utilities Inc,,2.0,,2018-05-07,74.53,2018-05-29,74.16,13859.45,0.73,61576.9,Completed,Neutral,Green,4.443
2018-05-17,2017,VVV,Valvoline Inc,Great Canadian Oil Change,,,,2018-05-04,19.71,2018-05-29,18.93,2480.07,3.9,10140.31,Completed,Brown,Green,4.0887
2018-05-15,2017,EPM,Evolution Petroleum Corp,Oil and gas assets/Enduro Resource Partners LLC,Enduro Resource Partners LLC,27.5,,2018-05-04,6.17,2018-05-25,6.14,207.01,-1.14,16494.49,Completed,Brown,Brown,79.6797
2018-05-14,2017,AMRC,Ameresco Inc,JVP Engineers PC,,1.9,,2018-05-03,11.55,2018-05-24,11.55,388.14,0.89,17007.82,Completed,Neutral,Brown,43.8188
2018-05-09,2017,SND,Smart Sand Inc,Quickthree Solutions Inc,,33.27,,2018-04-27,6.91,2018-05-21,6.53,325.7,-0.03,12876.57,Completed,Neutral,Brown,39.5351
2018-05-09,2017,SEDG,SolarEdge Technologies Inc,Certain Assets,ES Australia Israel Holdings L,11.5,,2018-04-27,53.1,2018-05-21,67.25,3271.25,-11.9,21533.03,Completed,Neutral,Green,6.5825
2018-05-08,2017,SHEL,Shell PLC,GI Endurant LLC,,,,2018-04-27,51.15,2018-05-18,53.97,154314.79,1.09,36710729.2,Completed,Neutral,Brown,237.8951
2018-05-04,2017,WEC,WEC Energy Group Inc,Forward Wind Energy Center,,173.9,,2018-04-23,49.78,2018-05-14,49.91,16377.01,0.96,15143512.24,Completed,Green,Brown,924.6811
2018-04-30,2017,MPC,Marathon Petroleum Corp,Andeavor,,29019.66,10.45,2018-04-19,63.23,2018-05-10,61.75,18646.86,0.47,22184814.95,Completed,Neutral,Brown,1189.7346
2018-04-26,2017,CRK,Comstock Resources Inc,Certain Assets,"Arkoma Drilling LP,Williston Drilling LP",489.47,,2018-04-13,4.95,2018-05-07,6.72,1943.74,-0.74,122144.84,Completed,Neutral,Brown,62.8401
2018-04-26,2017,NOG,Northern Oil and Gas Inc,Production Asset/ Willston Basin,Deutsche Rohstoff AG,50.3,,2018-04-13,14.45,2018-05-07,16.57,1449.85,1.28,180735.58,Completed,Neutral,Brown,124.6581
2018-04-23,2017,CNP,CenterPoint Energy Inc,Vectren Corp,,8053.22,13.83,2018-04-12,21.37,2018-05-03,20.44,13618.54,0.57,1902759.39,Completed,Neutral,Brown,139.7183
2018-04-16,2017,MPC,Marathon Petroleum Corp,78 Express Mart Locations,Petr-All Petroleum Consulting Corp,,,2018-04-05,58.46,2018-04-26,66.04,19296.54,0.47,22184814.95,Completed,Neutral,Brown,1149.6784
2018-04-11,2017,AWK,American Water Works Co Inc,Nicor Energy LLC,Southern Co/The,365.0,,2018-03-29,72.18,2018-04-23,74.07,14016.69,0.73,61576.9,Completed,Neutral,Green,4.3931
2018-04-04,2017,EXC,Exelon Corp,Everett LNG LLC,Engie SA,,,2018-03-23,21.09,2018-04-16,21.58,21803.93,0.6,10200734.34,Completed,Neutral,Brown,467.8393
2018-04-03,2017,SUN,Sunoco LP,Wholesale fuel distribution and terminal business,Superior Plus Corp,40.0,,2018-03-23,13.98,2018-04-13,14.58,1842.84,0.72,12719.49,Completed,Neutral,Green,6.9021
2018-03-27,2017,NRG,NRG Energy Inc,XOOM Energy LLC,,210.0,,2018-03-16,25.35,2018-04-06,25.07,4985.17,2.68,25644717.16,Completed,Neutral,Brown,5144.2011
2018-03-20,2017,NWE,Northwestern Energy Group Inc,Two Dot Wind Farm LLC,New Jersey Resources Corp,18.5,,2018-03-09,38.01,2018-04-02,39.75,2393.34,1.01,3158489.22,Completed,Green,Brown,1319.6993
2018-03-19,2017,NWE,Northwestern Energy Group Inc,NorthWestern Two Dot Wind Farm,New Jersey Resources Corp,18.5,,2018-03-08,37.88,2018-03-29,40.48,2415.03,1.01,3158489.22,Completed,Green,Brown,1307.8468
2018-03-15,2017,SND,Smart Sand Inc,Van Hook Crude Terminal LLC,Plains All American Pipeline LP,0.02,,2018-03-02,7.39,2018-03-26,5.31,252.37,-0.03,12876.57,Completed,Neutral,Brown,51.0226
2018-03-13,2017,TT,Trane Technologies PLC,Agilis Energy LLC,,,,2018-03-02,59.9,2018-03-23,58.51,13809.17,3.0,364845.77,Completed,Neutral,Brown,26.4205
2018-03-02,2017,TTE,TotalEnergies SE,Marathon Oil Libya Ltd,Marathon Oil Corp,450.0,,2018-02-16,37.35,2018-03-12,37.57,82464.06,0.81,36255632.28,Completed,Brown,Brown,439.6537
2018-02-28,2017,OIS,Oil States International Inc,Falcon Flowback Services LLC,Argonaut Private Equity LLC,85.0,,2018-02-16,27.3,2018-03-12,26.35,1519.31,1.51,10358.85,Completed,Neutral,Green,6.8181
2018-02-21,2017,PTEN,Patterson-UTI Energy Inc,Superior QC LLC,,,,2018-02-09,15.89,2018-03-05,16.93,6101.62,-0.88,200653.73,Completed,Neutral,Brown,32.8853
2018-02-14,2017,TTI,TETRA Technologies Inc,SwiftWater Energy Services LLC,,70.32,,2018-02-02,3.81,2018-02-26,4.01,479.27,16.97,16848.48,Completed,Neutral,Brown,35.1545
2018-02-08,2017,PR,Permian Resources Corp,4000 net acres/Lea County,OneEnergy Partners LLC,95.0,,2018-01-26,18.91,2018-02-20,17.13,11878.43,1.28,205655.84,Completed,Neutral,Brown,17.3134
2018-02-08,2017,PEG,Public Service Enterprise Group Inc,solar energy facility/7 MW,BayWa r.e. GmbH,10.0,,2018-01-26,40.33,2018-02-20,38.83,18351.56,0.52,12074297.04,Completed,Green,Brown,657.9439
2018-01-24,2017,ORA,Ormat Technologies Inc,US Geothermal Inc,,198.78,15.54,2018-01-12,62.97,2018-02-05,62.22,3862.07,0.72,235286.3,Completed,Green,Brown,60.9223
2018-01-24,2017,WKC,World Kinect Corp,Portfolio of 43 stores/Western Convenience,Western Convenience Stores Inc,,,2018-01-12,25.7,2018-02-05,23.07,1401.91,-1.51,692985.07,Completed,Neutral,Brown,494.3149
2018-01-03,2017,D,Dominion Energy Inc,SCANA Corp,,14504.33,27.57,2017-12-22,58.35,2018-01-16,54.6,47709.64,-0.07,30334871.76,Completed,Neutral,Brown,635.8227
2018-01-02,2017,AROC,Archrock Inc,Archrock Partners LP,,584.85,4.38,2017-12-22,6.8,2018-01-12,6.83,1145.28,1.56,14403.55,Completed,Neutral,Brown,12.5764
